nombre,tipo,categoria,lat,lng
Iglesia Jesus es el Camino,church,culto,-32.90400440000001,-68.86128889999999
IGLESIA EVANGELICA ASAMBLEA DE DIOS,church,culto,-32.91299099999999,-68.859636
Arzobispado de Mendoza Parroq Sta M Goretti,church,culto,-32.9050441,-68.8430628
Iglesia Nueva Apostólica,church,culto,-32.9019956,-68.8500981
Parroq. Ntra.Sra.Del Carmen,church,culto,-32.9058015,-68.8604045
IGLESIA ASAMBLEA DE DIOS EL ACEITE DE LA UNCIÓN,church,culto,-32.9045239,-68.838582
Jesu Kristi Kyrka av Sista Dagars Heliga,church,culto,-32.911794,-68.874732
Iglesia el Encuentro,church,culto,-32.91070869999999,-68.8740255
Iglesia el Encuentro,church,culto,-32.91070869999999,-68.8740255
CAPILLA MEDALLA MILAGROSA,church,culto,-32.9073508,-68.87143999999999
Capilla Virgen del Valle,church,culto,-32.9014983,-68.8739239
Iglesia Católica Cristo Redentor,church,culto,-32.902226400000004,-68.88636989999999
Kingdom Hall,church,culto,-32.883443,-68.844416
Jesu Kristi Kyrka av Sista Dagars Heliga,church,culto,-32.8654579,-68.858278
Parroquia Virgen de los Pobres,church,culto,-32.8652215,-68.8659102
Iglesia La Luz del Mundo,church,culto,-32.8712533,-68.8031573
Iglesia Bautista Aeronautico,church,culto,-32.856986,-68.824367
Ministerio Monte Santo,church,culto,-32.8730159,-68.8193833
Iglesia Bautista Norte,church,culto,-32.862406,-68.833269
Parroquia San Miguel Arcángel,church,culto,-32.8500499,-68.84143840000002
Convento Santo Domingo (Frailes Dominicos),church,culto,-32.8784111,-68.8329731
Kingdom Hall,church,culto,-32.849308,-68.845096
Iglesia de Dios Ministerial de Jesucristo Internacional - IDMJI - CGMJI,church,culto,-32.882399,-68.832914
Iglesia de los Libres,church,culto,-32.8512387,-68.8467424
Arzobispado de Mendoza Parroq San Miguel Arcangel,church,culto,-32.85003299999999,-68.84136769999999
Catedral De Vida,church,culto,-32.8662787,-68.8377553
Seminario Arquidiocesano Nuestra Señora del Rosario,church,culto,-32.8644144,-68.7772184
Seminario mayor Nuestra Señora del Rosario,church,culto,-32.8648173,-68.7771167
CENTRO de EVANGELISMO CONTINENTAL,church,culto,-32.846329,-68.81186
Cristo Rey,church,culto,-32.8930451,-68.8077644
Presencia De Dios Mendoza,church,culto,-32.8905438,-68.8086793
Iglesia Evangélica Pentecostal,church,culto,-32.8925389,-68.8110494
Parroquia Nuestra Sra. de la Consolata,church,culto,-32.8837085,-68.8145868
Parroquia Divino Maestro,church,culto,-32.8654321,-68.8071783
IGLESIA EVANGELICA BAUTISTA casa de oración,church,culto,-32.893938,-68.8152719
New Life Church,church,culto,-32.891972,-68.8164087
"Jesus, Dios Fiel y Verdadero",church,culto,-32.8818296,-68.8173292
IGLESIA CRISTIANA EVANGÉLICA NUEVA UNCIÓN,church,culto,-32.8913351,-68.817588
Hetednapi Adventista Imaház,church,culto,-32.88542100000001,-68.8198309
Iglesia Adventista Guaymallén,church,culto,-32.8855965,-68.8198884
Auditorio Monte de Sion,church,culto,-32.8470238,-68.77477309999999
Evangelical Christian Church,church,culto,-32.8738631,-68.81887739999999
Libres Auditorio Cristiano,church,culto,-32.8738205,-68.8190985
IGLESIA UNIDA METODISTA PENTECOSTAL,church,culto,-32.8758199,-68.81997410000001
SALÓN DEL REINO DE LOS TESTIGOS DE JEHOVÁ,church,culto,-32.8836146,-68.8221198
Parroquia Virgen de Urkupiña,church,culto,-32.8813313,-68.79078
Iglesia Evangélica,church,culto,-32.8821336,-68.7927521
Ministerio Jesus El Rey,church,culto,-32.8693146,-68.7802002
Arzobispado de Mendoza Sem Ntra Sra del Rosario,church,culto,-32.8660507,-68.7799606
Parroquia Ntra Sra De Las Mercedes,church,culto,-32.8664604,-68.78261
Iglesia Evangélica Cristiana,church,culto,-32.8827175,-68.8024989
CHURCH OF THE NAZARENE,church,culto,-32.89080190000001,-68.8034476
Iglesia Misionera (Ministerio Luz Para Las Naciones),church,culto,-32.8676656,-68.79954
Parroquia Nuestra Señora de Loreto - Iglesia Catedral,church,culto,-32.88857499999999,-68.832878
INSTITUTO NADINO P-039,church,culto,-32.881784,-68.855378
iglesia adventista del septimo dia central mendoza,church,culto,-32.8856492,-68.8490514
Evangelical Methodist Church,church,culto,-32.88846400000001,-68.8446257
Parish Ntra. Mrs. of Dolores and San Jose Transit,church,culto,-32.881265,-68.854602
Iglesia Los Dolores,church,culto,-32.88105839999999,-68.85500139999999
Basílica San Francisco,church,culto,-32.8868364,-68.8412259
Santiago Apostle Parish and St. Nicholas,church,culto,-32.8904948,-68.8414391
Jesuitas Templo del Sagrado Corazón,church,culto,-32.894619,-68.840946
Templo San Juan Bosco,church,culto,-32.884001,-68.8351309
Arzobispado de Mendoza Parr C de Maria,church,culto,-32.8952121,-68.8388435
Parroquia Virgen de Loreto,church,culto,-32.8885467,-68.83286199999999
Secretaría Parroquial Virgen de Loreto,church,culto,-32.888436,-68.8327889
DIOS ETERNO,church,culto,-32.8981683,-68.8286846
Jesu Kristi Kyrka av Sista Dagars Heliga,church,culto,-32.89355500000001,-68.825368
Iglesia Mission Evangelica Asamblea de Dios,church,culto,-32.8934184,-68.825375
Iglesia de los Jesuitas,church,culto,-32.8946657,-68.84097229999999
Ministerio Vida Y Paz,church,culto,-32.89863559999999,-68.84131839999999
Ministerio De Adoracion Shekina,church,culto,-32.8786267,-68.834524
IGLESIA CRISTIANA BÍBLICA TEMPLO EVANGELICO,church,culto,-32.873895,-68.827547
Iglesia Comunidad Cristiana Nuevo Camino,church,culto,-32.8743691,-68.8335606
NUESTRA SEÑORA DE LA MERCED,church,culto,-32.8842239,-68.8309
iglesia de la merced,church,culto,-32.8844137,-68.83101839999999
"""Ministerio"" Hosanna",church,culto,-32.8794369,-68.823005
Iglesia Puerto Seguro,church,culto,-32.879318,-68.82522209999999
Institucion Salesiana San Fco,church,culto,-32.8850377,-68.83415029999999
Ríos de Agua Viva para Sanidad a las Naciones,church,culto,-32.8763618,-68.8245872
Parroquia Santo Domingo,church,culto,-32.8785759,-68.833167
Basilica Y Convento De santo Domingo,church,culto,-32.87846400000001,-68.8331005
Convento de Santo Domingo,church,culto,-32.87852629999999,-68.8333884
IGLESIA NUEVA APOSTÓLICA,church,culto,-32.88465860000001,-68.8242178
Iglesia Rhema,church,culto,-32.8833427,-68.82628749999999
Iglesia Rhema,church,culto,-32.8661312,-68.83294339999999
Parroquia Señor del Milagro y Virgen Niña,church,culto,-32.8690401,-68.8358078
Iglesia Ing. Balloffet,church,culto,-32.86251359999999,-68.8250602
Capilla San Martin De Porres,church,culto,-32.8646366,-68.8159139
Parroquia Santo Domingo y Santa Catalina - Salón parroquial,church,culto,-32.869172,-68.8256572
Parroquia Santa Catalina De Siena y Santo Domingo,church,culto,-32.86727380000001,-68.8233286
Iglesia Evangélica Misionera Argentina - Misión Mendoza,church,culto,-32.8670557,-68.8270898
Iglesia Cristo Mi Refugio,church,culto,-32.86935560000001,-68.8179723
Iglesia Señales Apostolicas,church,culto,-32.866278,-68.827911
Iglesia Casa de Dios,church,culto,-32.8635044,-68.8623055
Iglesia del Puente,church,culto,-32.8676419,-68.84531790000001
Salon Obrador,church,culto,-32.86888719999999,-68.86276939999999
Oratorio Ceferino Namuncurá,church,culto,-32.8615859,-68.842372
Oratorio Ceferino Namuncura,church,culto,-32.8612482,-68.8423261
Jesucristo la Esperanza de Hoy,church,culto,-32.862901,-68.860185
Iglesia Alameda 2020,church,culto,-32.8652024,-68.86372899999999
Capilla Inmaculada Concepción,church,culto,-32.868004,-68.875827
Iglesia Jeremías 33:3 Ministerio Resplandor De Gloria,church,culto,-32.8709468,-68.8689036
LA IGLESIA DE JESUCRISTO DE LOS SANTOS DE LOS ÚLTIMOS DÍAZ,church,culto,-32.858343,-68.820767
Ministerio Jesús es la Respuesta de Restauración y Adoración Unidos a Red Apostolica Emanuel,church,culto,-32.854442,-68.822953
Iglesia Kabod,church,culto,-32.842137,-68.8236929
Parroquia Nuestra Señora De Fátima,church,culto,-32.84521720000001,-68.7745462
Salon del Reino de los Testigos de Jehová,church,culto,-32.8412481,-68.7758441
Siloe A Las Naciones,church,culto,-32.8423815,-68.8057377
Iglesia Pentecostal Naciente,church,culto,-32.84532910000001,-68.8103419
Iglesia Las Heras,church,culto,-32.8406474,-68.81285849999999
Nuestra Se�ora de la Misericordia,church,culto,-32.8411442,-68.8216259
Siloe A Las Naciones Zapallar,church,culto,-32.8549709,-68.8280912
Parroquia Santa Cruz,church,culto,-32.8586729,-68.8276269
Chapel Santa Rosa de Lima,church,culto,-32.8418606,-68.8492748
IGLESIA PENTECOSTAL UNIDA,church,culto,-32.8536379,-68.844634
Capilla María Reina y San Juan Apóstol,church,culto,-32.8502966,-68.84059429999999
Salon Del Reino - Jose Hernsndes Y Santa Fe,church,culto,-32.8502966,-68.84059429999999
Salon del Reino Testigos deJehova,church,culto,-32.8389271,-68.8414978
Capilla San Roque Parroquia San Miguel,church,culto,-32.8382277,-68.8381024
Iglesia Mariquita Thompson,church,culto,-32.8579186,-68.84377599999999
Templo Bautista de las Heras,church,culto,-32.843536,-68.8325933
El Challo,church,culto,-32.8470681,-68.8677874
Escencia de Jesucristo,church,culto,-32.83817320000001,-68.8333238
Capilla María Reina y San Juan Apóstol,church,culto,-32.8569174,-68.8640545
MISTERIO APOSTÓLICO,church,culto,-32.8375589,-68.8333241
Biblia Abierta Las Heras,church,culto,-32.8431046,-68.83052649999999
"Capilla Sagrado Corazón de Jesús, Parroquia San Miguel Arcangel",church,culto,-32.8359504,-68.8336667
Parroquia San Antonio de Padua,church,culto,-32.84383499999999,-68.869666
Iglesia Evangélica Cristo Es Rey,church,culto,-32.8356751,-68.8336082
Vieja Iglesia del Challao,church,culto,-32.8575027,-68.8995158
Sanctuario de la Virgen de Lourdes,church,culto,-32.8578356,-68.8999355
Sociedad Arabe Islamica,mosque,culto,-32.8807562,-68.8366693
Masjid Mendoza,mosque,culto,-32.8802568,-68.83667280000002
Instituto San Vicente Ferrer,place_of_worship,culto,-32.926261,-68.84446539999999
Jabad Lubavitch,synagogue,culto,-32.90815389999999,-68.8449119
Sinagoga Jabad Mendoza,synagogue,culto,-32.89874229999999,-68.83719289999999
Sinagoga,synagogue,culto,-32.880368,-68.839556
Instituto Nacional de Vinicultura,school,educacion,-32.898784,-68.841819
Asociación Escuela Científica Basilio - Escuela 70,school,educacion,-32.929477,-68.846109
Matesis Cultural Center,school,educacion,-32.9261445,-68.8424201
Club Deportivo Godoy Cruz Antonio Tomba Secretaría del Club,school,educacion,-32.92010999999999,-68.840149
Yoga Vijñana Instituto Superior,school,educacion,-32.8936691,-68.8488933
COLEGIO PRIVADO SAN GABRIEL,school,educacion,-32.898289,-68.839525
College P-PS 137 Antonio Tomba,school,educacion,-32.9294885,-68.822152
Escuela De Danzas Árabes Samira Naia,school,educacion,-32.9098573,-68.76991149999999
Colegio IPAL,school,educacion,-32.9042849,-68.77055829999999
Instituto Leonardo Murialdo,school,educacion,-32.9044118,-68.7874258
Escuela Ing. Álvarez Condarco,school,educacion,-32.927319,-68.833699
St. Tomas de Aquino College,school,educacion,-32.877794,-68.832925
Colegio Los Olivos,school,educacion,-32.9095447,-68.7911757
58 P Scalabrini COLLEGE,school,educacion,-32.901531,-68.831422
Fundacion Saber,school,educacion,-32.88853,-68.836011
Colegio Portezuelo,school,educacion,-32.9115572,-68.7857622
COLLEGE ANDINO MENDOZA,school,educacion,-32.877873,-68.836409
Jardin Deinfantes Maternal la Pata Renata Guarderia,school,educacion,-32.9253836,-68.83920049999999
Alfer Impresora SRL,school,educacion,-32.88007090000001,-68.8322479
Colegio Icei,school,educacion,-32.8838497,-68.84477799999999
Colegio San José HH. DD.,school,educacion,-32.8930079,-68.8237832
College Nicolas Avellaneda,school,educacion,-32.912445,-68.845291
COLLEGE Nstra. MRS. OF MERCY,school,educacion,-32.8955769,-68.8382369
Colegio Español,school,educacion,-32.905144,-68.818798
IMB,school,educacion,-32.887429,-68.835117
School Our Lady of Consolata,school,educacion,-32.88560570000001,-68.8034784
San Andres School,school,educacion,-32.881794,-68.857476
Maria Auxiliadora School,school,educacion,-32.8853333,-68.8461837
Colegio Universitario Central - UNCuyo,school,educacion,-32.900461,-68.842198
San Pedro Nolasco Institute,school,educacion,-32.8829349,-68.832326
Institute of High Gastronomy ARRAYANES,school,educacion,-32.8922635,-68.8513001
"""ECOVIDA""",school,educacion,-32.90767200000001,-68.843592
School of Commerce Martin Zapata,school,educacion,-32.8965466,-68.8499166
Intercultural foreign languages,school,educacion,-32.8976373,-68.8379771
Latin American School of Traditional Chinese Medicine,school,educacion,-32.92799399999999,-68.84416500000002
Agustín Álvarez National College,school,educacion,-32.8901595,-68.8461283
Jardín Disney,school,educacion,-32.8803193,-68.8378846
Colegio Rainbow,school,educacion,-32.920146,-68.84506499999999
Colegio Compañia de Maria,school,educacion,-32.8738033,-68.8351531
Colegio Pablo Besson,school,educacion,-32.8809924,-68.8394987
Jardin de Infantes Platero,school,educacion,-32.9063945,-68.7831624
Escuela María Elena Champeau,school,educacion,-32.9450048,-68.8522524
Colegio San Jorge FOUNDED IN 1970,school,educacion,-32.9031699,-68.8591299
JARDILIN MENDOZA,school,educacion,-32.9062284,-68.80430729999999
L'étoile,school,educacion,-32.8986161,-68.7866655
Jardín Huellitas,school,educacion,-32.89566620000001,-68.8234413
Kinder Garden,school,educacion,-32.9512266,-68.7822304
Flamenco - Academia de Danzas SOL NACIENTE,school,educacion,-32.9521564,-68.7993949
Escuela Manuel Videla,school,educacion,-32.95111909999999,-68.7535388
Afip,school,educacion,-32.9467298,-68.7866889
Escuela Primaria Antartida Argentina,school,educacion,-32.951244,-68.8013307
4-225 ANTONIO SCHOOL Sarelli,school,educacion,-32.948156,-68.797358
Escuela Gilberto Suárez Lago,school,educacion,-32.9476472,-68.7929303
Jardin Rosario Vera Peñaloza,school,educacion,-32.9455233,-68.80084459999999
JIN N 0-118 Dra Furlani,school,educacion,-32.9474467,-68.7927587
Escuela Rieles Ferroviarios,school,educacion,-32.945589,-68.80199999999999
Escuela 1607,school,educacion,-32.9454741,-68.80162539999999
Escuela Rieles Argentinos,school,educacion,-32.94522990000001,-68.80185639999999
Escuela Mónica Tramontina,school,educacion,-32.9450861,-68.8018828
1-607 Rieles Argentinos,school,educacion,-32.9450861,-68.8018828
Escuela Francisco Gabrielli,school,educacion,-32.94909200000001,-68.8096673
Colegio La Merced,school,educacion,-32.9519319,-68.8139059
Taller De Enseñanza De Moldería Y Confección,school,educacion,-32.9490278,-68.85636339999999
Escuela 1-220 Misiones,school,educacion,-32.94746610000001,-68.84578259999999
Union Vecinal,school,educacion,-32.9483826,-68.8409884
Jardín Maternal y Prejardín El Principito,school,educacion,-32.9475138,-68.8572384
Jardin Allayme,school,educacion,-32.94956120000001,-68.8626024
Jardin Allayme,school,educacion,-32.9480561,-68.8594421
SCHOOL No. 1-640 REYES CATOLICOS,school,educacion,-32.9475149,-68.85890239999999
Jardín Pimpollo,school,educacion,-32.948119,-68.837723
ESCUELA TECNICA ECOLÓGICA AMBIENTAL PS119,school,educacion,-32.9511449,-68.845117
Escuela n° 4-068 Profesor Atilio Anastasi,school,educacion,-32.9464479,-68.8703539
Colegio Isep,school,educacion,-32.9306353,-68.845295
Colegio ISEP secundario,school,educacion,-32.9305346,-68.8452466
Epgamt,school,educacion,-32.9283154,-68.8530561
IGA,school,educacion,-32.9281029,-68.8500821
Trabajo,school,educacion,-32.92799189999999,-68.85477929999999
Latin American School of Traditional Chinese Medicine,school,educacion,-32.92799399999999,-68.84416500000002
Instituto I.S.E.P.,school,educacion,-32.9259289,-68.8435263
COLEGIO ESLOVENO ANTON MARTIN SLOMSEK,school,educacion,-32.9258109,-68.8590591
Jardin Mi Angelito,school,educacion,-32.9446424,-68.8287855
Mc,school,educacion,-32.9427775,-68.8276606
"Escuela N° 1-077 ""Provincia de Buenos Aires""",school,educacion,-32.94707789999999,-68.8351644
Nicolas Avellaneda Institute,school,educacion,-32.9417034,-68.8255726
Esc Beltran,school,educacion,-32.9406349,-68.8247373
Escuela N° 1-624 Grau Luis Beltran,school,educacion,-32.9404599,-68.8244993
Escuela Fray Luis Beltran,school,educacion,-32.9404607,-68.82462699999999
ESC N° 1-629 CARLOS PELEGRINI,school,educacion,-32.9521965,-68.8267443
Escuela 6-037 Juana Azurduy De Padilla,school,educacion,-32.9512964,-68.82713129999999
JIE LUCIA DE FATIMA,school,educacion,-32.95207140000001,-68.8276365
Escuela 1-669 Dr. AQUILES W. MAZZIOTTI,school,educacion,-32.95003649999999,-68.8231235
School No. 4-150 DR. MARIO PEREZ ALIZALDE,school,educacion,-32.945958,-68.82393739999999
Escuela Freay Luis Beltran,school,educacion,-32.9457572,-68.82497769999999
ESCUELA No. 1-635 D. RODOLFO COROMINAS SEGURA,school,educacion,-32.94666299999999,-68.817824
SCHOOL No. 620 PEDRO REGALADO,school,educacion,-32.9443849,-68.822439
Pepe Grillo Jardín Maternal,school,educacion,-32.9443203,-68.85294590000001
SCHOOL No.72 ROQUE SAENZ PEÑA,school,educacion,-32.941949,-68.85394090000001
Jardin Allayme,school,educacion,-32.9413813,-68.85381
Caritas de Caramelo,school,educacion,-32.9415356,-68.8443566
Escuela Cerro Aconcagua,school,educacion,-32.9483294,-68.8644474
Dr. Jorge Elias,school,educacion,-32.940151,-68.845381
Escuela Técnica de la Universidad de Mendoza,school,educacion,-32.9518723,-68.8523922
Arco Iris,school,educacion,-32.9448574,-68.8469618
OPEN Class English Institute,school,educacion,-32.9454212,-68.8548371
Jardin para Niños Rinconcito de Luz,school,educacion,-32.9453602,-68.8551901
School No. 1-674 Professor Geronimo Sosa,school,educacion,-32.9489099,-68.8740448
Escuela Atilio Anastasi,school,educacion,-32.9462242,-68.8703594
Tiro Polmen,school,educacion,-32.944038,-68.877166
Escuela N1552 Bandera Argentins,school,educacion,-32.9411896,-68.8699195
Jardín Exclusivo N° 0-019 SANTA CLARA de ASIS,school,educacion,-32.941227,-68.8694929
Escuela n° 1-675 San Francisco de Asís,school,educacion,-32.9412899,-68.869175
"Jardín maternal N° 4 ""Chispitas de Esperanza""",school,educacion,-32.939343,-68.871089
Escuela Pascual Lauriente,school,educacion,-32.9177896,-68.7455877
Escuela Miguel Laurienti N° 4-156,school,educacion,-32.9174907,-68.74561080000001
Escuela Maestra Luisa Carrera,school,educacion,-32.90922810000001,-68.7600144
Escuela 1-713 Unicef Argentina,school,educacion,-32.9108913,-68.75700479999999
Escuela Padre Jose Manzano,school,educacion,-32.924747000000004,-68.7989637
Escuela Giachino,school,educacion,-32.9144493,-68.7947214
"Escuela 1-633, Capitán Pedro Giachino",school,educacion,-32.9146221,-68.7949787
GF Moda & Tendencia,school,educacion,-32.9130253,-68.7941561
Escuela N°1021 Dalmacio Vélez Sarsfield,school,educacion,-32.90608290000001,-68.7843159
Escuela Maestro Alberto Rodriguez,school,educacion,-32.90608290000001,-68.7843159
Escuela 048 Profesor Arlington Lucero,school,educacion,-32.9042194,-68.7705379
Jardin Escuela Maestra Luisa Correa,school,educacion,-32.9048963,-68.7643262
Colegio Los Olivos,school,educacion,-32.91135,-68.794519
Escuela 1-571 Felipe Arana,school,educacion,-32.9032509,-68.77093219999999
Escuela Maestra Luisa Carrera,school,educacion,-32.9043485,-68.7640545
leopoldo Lugones Guaymallen,school,educacion,-32.9060851,-68.759455
FEYES (Discapacidad),school,educacion,-32.9044065,-68.762962
FFEYES (Asociacion Para Personas Con Discapacidad Mental),school,educacion,-32.9043415,-68.7626348
Campus SLG,school,educacion,-32.9260165,-68.80227080000002
Campo De Deportes Escuela San Luis Gonzaga,school,educacion,-32.92601060000001,-68.8023449
Escuela N° 1-723,school,educacion,-32.93803009999999,-68.798771
Escuela N 4-050 Roberto Azzoni,school,educacion,-32.9131322,-68.8004391
Capilla Jesús Nazareno,school,educacion,-32.9278658,-68.7747576
